,0
2020-06-29,34434.74737129952
2020-06-30,35061.47834019978
2020-07-01,35287.84559177885
2020-07-02,35482.73150597012
2020-07-06,36260.61215409657
2020-07-07,35861.33039387041
2020-07-08,36341.21970277782
2020-07-09,36473.34259240521
2020-07-10,36697.8670910997
2020-07-13,36037.62781803082
2020-07-14,36380.67922306712
2020-07-15,36644.4019015603
2020-07-16,36377.523358697144
2020-07-17,36394.06771871524
2020-07-20,37242.228886900746
2020-07-21,37007.3990653277
2020-07-22,37255.780469959915
2020-07-23,36422.57544990458
2020-07-24,36181.74379231547
2020-07-27,36661.99738717118
2020-07-28,36242.572612637916
2020-07-29,36679.401376272996
2020-07-30,36802.0272631397
2020-07-31,37391.137888466226
2020-08-03,37840.09183766527
2020-08-04,38020.73619658018
2020-08-05,38253.55382886343
2020-08-06,38663.793581596336
2020-08-07,38342.35223911376
2020-08-10,38404.73408143656
2020-08-11,37906.77329822811
2020-08-12,38679.15145360442
2020-08-13,38708.82845075552
2020-08-14,38683.711985922266
2020-08-17,39085.6191852015
2020-08-18,39340.5062971616
2020-08-19,39174.51109490617
2020-08-20,39509.75632289553
2020-08-21,39836.31419529246
2020-08-24,40235.733338458194
2020-08-25,40453.108212899104
2020-08-26,41148.05616021481
2020-08-27,41042.65700066547
2020-08-28,41321.78058684896
2020-08-31,41435.78037849505
2020-09-01,42080.15750242194
2020-09-02,42531.97493860559
2020-09-03,40555.18802607289
2020-09-04,40030.41016210575
2020-09-08,38610.83846225581
2020-09-09,39651.6812072692
2020-09-10,38900.32788748545
2020-09-11,38730.79649544259
2020-09-14,39363.49587642944
2020-09-15,39786.72069332689
2020-09-16,39296.311194951515
2020-09-17,38799.073390167236
2020-09-18,38231.188150495815
2020-09-21,38183.61101711922
2020-09-22,38890.50064759063
2020-09-23,37877.999623074764
2020-09-24,38002.20016499107
2020-09-25,38764.44742318707
2020-09-28,39550.28984672002
2020-09-29,39344.27433352579
2020-09-30,39651.071667689546
2020-10-01,40172.81583817217
2020-10-02,39399.93914528266
2020-10-05,40141.5790622123
2020-10-06,39447.83856050238
2020-10-07,40216.905956211944
2020-10-08,40445.699329122486
2020-10-09,40998.17469088249
2020-10-12,41974.78130499005
2020-10-13,41882.07815521624
2020-10-14,41536.973981413335
2020-10-15,41433.00624677277
2020-10-16,41192.160054260145
2020-10-19,40547.445743912416
2020-10-20,40731.43464234891
2020-10-21,40626.396255512256
2020-10-22,40590.001658494686
2020-10-23,40720.48383669999
2020-10-26,39961.56160604005
2020-10-27,40126.03576414399
2020-10-28,38614.451521213174
2020-10-29,39135.76373887133
2020-10-30,38231.35480643833
2020-11-02,38382.85037152954
2020-11-03,39111.46197932815
2020-11-04,40477.90766453718
2020-11-05,41511.84774589756
2020-11-06,41529.76582369266
2020-11-09,41101.385143001
2020-11-10,40551.96335141069
2020-11-11,41293.510430601054
2020-11-12,40921.94696649978
2020-11-13,41378.696143021465
2020-11-16,41800.14233194039
2020-11-17,41619.36542704878
2020-11-18,41273.63207097962
2020-11-19,41560.13826936023
2020-11-20,41250.06137287369
2020-11-23,41398.30026924787
2020-11-24,41989.24948546991
2020-11-25,42122.04249590618
2020-11-27,42356.44691865753
2020-11-30,42393.966794313164
2020-12-01,42853.949238323934
2020-12-02,42667.49421258112
2020-12-03,42580.14575664374
2020-12-04,43066.612030460616
2020-12-07,43094.907456567584
2020-12-08,43270.69884273177
2020-12-09,42675.78920235909
2020-12-10,42666.27002625358
2020-12-11,42523.311964373795
2020-12-14,42497.537385960975
2020-12-15,43142.163665837266
2020-12-16,43278.407020612714
2020-12-17,43653.27997143795
2020-12-18,43623.19540029972
2020-12-21,43533.42316393904
2020-12-22,43609.305381054146
2020-12-23,43446.29608317244
2020-12-24,43697.831347020096
2020-12-28,43952.44660844236
2020-12-29,43861.03672570509
2020-12-30,44055.05372712453
2020-12-31,44169.694820141995
2021-01-04,43581.40005083481
2021-01-05,44121.63979764384
2021-01-06,44266.13107578756
2021-01-07,45131.03167154238
2021-01-08,45349.325931695064
2021-01-11,45006.04321557155
2021-01-12,45100.66059863062
2021-01-13,45144.41429008806
2021-01-14,44880.8485502162
2021-01-15,44395.59493741272
2021-01-19,44855.37426267386
2021-01-20,45549.13564848327
2021-01-21,45644.48402908159
2021-01-22,45469.17917203398
2021-01-25,45641.650865898984
2021-01-26,45464.39922272295
2021-01-27,44309.336016340945
2021-01-28,44711.81578090447
2021-01-29,43757.58726802438
2021-02-01,44806.667054251084
2021-02-02,45569.801129470936
2021-02-03,45372.36943214033
2021-02-04,45953.83382528629
2021-02-05,46118.26043059218
2021-02-08,46470.03651048573
2021-02-09,46362.809338230676
2021-02-10,46152.43614083848
2021-02-11,46363.85770608949
2021-02-12,46551.62800943634
2021-02-16,46391.85618535086
2021-02-17,46270.43979056556
2021-02-18,46132.05344938611
2021-02-19,45953.19006335671
2021-02-22,44895.09568828898
2021-02-23,44710.67983877304
2021-02-24,45217.86438452149
2021-02-25,43604.74130248174
2021-02-26,43803.4359981275
2021-03-01,44957.933193775425
2021-03-02,44581.70494432459
2021-03-03,44484.60646878064
2021-03-04,44427.48764026031
2021-03-05,45486.74774642321
2021-03-08,45279.48221401119
2021-03-09,45473.13798711847
2021-03-10,46122.90859112457
2021-03-11,46438.21991846819
2021-03-12,46501.8940841412
2021-03-15,46401.8232299262
2021-03-16,45884.64606216245
2021-03-17,46169.36487219415
2021-03-18,45086.817356405685
2021-03-19,44969.189976471505
2021-03-22,44913.397457462124
2021-03-23,44419.867287503905
2021-03-24,44595.21368078951
2021-03-25,44874.179544382816
2021-03-26,45703.664049141575
2021-03-29,45385.096327561114
2021-03-30,45284.974800632706
2021-03-31,45297.68414283938
2021-04-01,45939.516848546926
2021-04-05,45883.01017436183
2021-04-06,45845.91306397733
2021-04-07,45710.500850300086
2021-04-08,45535.69316084047
2021-04-09,45698.198955293235
2021-04-12,45696.374116807165
2021-04-13,45533.87395417249
2021-04-14,46156.666203741544
2021-04-15,46199.49804940246
2021-04-16,46372.61146147955
2021-04-19,46241.91696381019
2021-04-20,45397.6639470332
2021-04-21,46075.07588290416
2021-04-22,45464.94445265326
2021-04-23,46135.88134589303
2021-04-26,46391.1408788824
2021-04-27,46659.64897187681
2021-04-28,47299.68530404268
2021-04-29,47854.93375978452
2021-04-30,47143.28127225781
2021-05-03,47752.119217606916
2021-05-04,47957.76114433725
2021-05-05,48620.06952165101
2021-05-06,49056.977103129335
2021-05-07,49608.27133389499
2021-05-10,49617.008403606
2021-05-11,48653.36967130336
2021-05-12,48176.02976908672
2021-05-13,48539.4066236458
2021-05-14,49521.49866345801
2021-05-17,49884.22345691365
2021-05-18,49024.082761864374
2021-05-19,48424.969931470616
2021-05-20,48445.169037848005
2021-05-21,48718.62007342833
2021-05-24,49059.16451331293
2021-05-25,48513.53968799502
2021-05-26,48756.89322931878
2021-05-27,49178.33714151045
2021-05-28,49240.04941154865
2021-06-01,49566.73306461045
2021-06-02,49407.52227646171
2021-06-03,49406.49323632234
2021-06-04,49538.40682229096
2021-06-07,49115.680657381534
2021-06-08,49145.26925854233
2021-06-09,48695.39177743909
2021-06-10,48328.720433045666
2021-06-11,48525.15923406008
2021-06-14,48084.66765052029
2021-06-15,48149.37755347334
2021-06-16,47802.39483263288
2021-06-17,46730.627068277994
2021-06-18,45900.599284716576
2021-06-21,46911.8761680327
2021-06-22,47017.8313248967
2021-06-23,46912.023968438545
2021-06-24,47278.83493655938
2021-06-25,47501.629893717174
2021-06-28,47302.32758001426
2021-06-29,47207.760776154224
2021-06-30,47441.19255706334
2021-07-01,47831.43417842033
2021-07-02,47890.68297112715
2021-07-06,47081.60450200004
2021-07-07,46825.109730071315
2021-07-08,46250.525774108595
2021-07-09,47160.4479324103
2021-07-12,47402.49445056796
2021-07-13,47071.874137406856
2021-07-14,46520.251323521654
2021-07-15,46244.7983962561
2021-07-16,45500.79831488414
2021-07-19,44310.092970360136
2021-07-20,45041.16658849356
2021-07-21,45948.49594048729
2021-07-22,45662.87810880177
2021-07-23,46009.19810719113
2021-07-26,46556.28865512896
2021-07-27,46223.555965840525
2021-07-28,46463.94271455488
2021-07-29,46616.87912974528
2021-07-30,46194.15440868418
2021-08-02,46046.18254916806
2021-08-03,46247.77483184568
2021-08-04,46192.79602152083
2021-08-05,46620.18490613385
2021-08-06,46921.21884417069
2021-08-09,46883.71232771602
2021-08-10,46966.248892223135
2021-08-11,47178.10435932611
2021-08-12,47325.19002461655
2021-08-13,47302.951403616964
2021-08-16,47359.824412931746
2021-08-17,46987.53389557441
2021-08-18,46459.41976378317
2021-08-19,46497.93888998751
2021-08-20,46926.86663595236
2021-08-23,47446.47507306397
2021-08-24,47575.157339066376
2021-08-25,47777.303352099545
2021-08-26,47460.77434844687
2021-08-27,48073.439759151435
2021-08-30,48129.56941954208
2021-08-31,48084.50740892603
2021-09-01,48208.007217024926
2021-09-02,48321.7324840884
2021-09-03,48284.75096692758
2021-09-07,48013.20179640356
2021-09-08,48010.20541884786
2021-09-09,47656.352394407615
2021-09-10,47181.35736602698
2021-09-13,47453.600364384474
2021-09-14,47187.602584600194
2021-09-15,47536.536692542206
2021-09-16,47529.752289060925
2021-09-17,47067.55477793655
2021-09-20,46310.40597379219
2021-09-21,46298.698279950986
2021-09-22,46898.26894453625
2021-09-23,47413.97231001781
2021-09-24,47327.84580579818
2021-09-27,47128.306070094746
2021-09-28,46309.190733628726
2021-09-29,46401.61714023379
2021-09-30,45800.62081587032
2021-10-01,46668.280825960996
2021-10-04,46805.29489029615
2021-10-05,47080.407501038906
2021-10-06,47082.51617845102
2021-10-07,47314.47678539374
2021-10-08,47706.00383024207
2021-10-11,47509.42075892858
2021-10-12,47686.938513727655
2021-10-13,47673.315975356134
2021-10-14,48356.80831241221
2021-10-15,48683.05131625058
2021-10-18,48726.5730030431
2021-10-19,49144.58362689386
2021-10-20,49658.811919670494
2021-10-21,49335.824978954486
2021-10-22,49838.48348551899
2021-10-25,50110.48599295469
2021-10-26,50296.25032947174
2021-10-27,49415.521931101
2021-10-28,49976.95889455776
2021-10-29,49601.955920332584
2021-11-01,49803.935850245536
2021-11-02,49835.12100276568
2021-11-03,49856.124969711214
2021-11-04,49921.91555515037
2021-11-05,50233.3447629178
2021-11-08,50567.91087493304
2021-11-09,50475.333681518074
2021-11-10,49723.67856706044
2021-11-11,49910.33166227705
2021-11-12,50109.62996420359
2021-11-15,50231.9792083614
2021-11-16,50417.57910238173
2021-11-17,49916.75301585525
2021-11-18,49899.97375894974
2021-11-19,49190.87094913948
2021-11-22,49530.096889627326
2021-11-23,50258.178719273295
2021-11-24,50506.17587466601
2021-11-26,48850.13336521419
2021-11-29,49401.389602471216
2021-11-30,48484.26256900942
2021-12-01,47735.84651875367
2021-12-02,48571.38330947996
2021-12-03,47857.4147612239
2021-12-06,48428.49702071989
2021-12-07,49746.519673520124
2021-12-08,49861.28249126789
2021-12-09,49266.213734171506
2021-12-10,49831.66829352437
2021-12-13,48695.46085691394
2021-12-14,48267.45813521958
2021-12-15,48819.6024758387
2021-12-16,48102.297180131805
2021-12-17,47559.3658029167
2021-12-20,46918.47740656362
2021-12-21,48164.900903514004
2021-12-22,48770.75977749456
2021-12-23,49095.91030385827
2021-12-27,49964.17021854607
2021-12-28,49872.86244616134
2021-12-29,49813.498152521905
2021-12-30,49542.88942523342
2021-12-31,49464.83098692973
2022-01-03,49912.89247747879
2022-01-04,50247.467552941234
2022-01-05,49185.82718039317
2022-01-06,49488.55094723226
2022-01-07,49476.53400459524
2022-01-10,49331.36197933694
2022-01-11,50061.003453545905
2022-01-12,50215.53080536582
2022-01-13,49639.450667652614
2022-01-14,49974.87293212588
2022-01-18,49528.196101151705
2022-01-19,48964.3420559205
2022-01-20,48459.0033769325
2022-01-21,47808.13091145832
2022-01-24,48031.90441636016
2022-01-25,48238.46458525716
2022-01-26,48038.169497460134
2022-01-27,47813.81257205625
2022-01-28,48996.078536652305
2022-01-31,49660.00065686344
2022-02-01,50329.140654702955
2022-02-02,50698.71791552739
2022-02-03,50356.23365862868
2022-02-04,50698.37019808474
2022-02-07,50995.95774105929
2022-02-08,50932.067955791914
2022-02-09,51186.48515075947
2022-02-10,50746.98670633635
2022-02-11,50941.47970045693
2022-02-14,50303.24910339086
2022-02-15,50385.00710892298
2022-02-16,50564.590900817806
2022-02-17,50248.40720815805
2022-02-18,50172.29700797606
2022-02-22,49686.88740973754
2022-02-23,49435.03671765463
2022-02-24,48824.13954653614
2022-02-25,50302.024135198546
2022-02-28,50244.041110487786
2022-03-01,50101.776235647
2022-03-02,50864.16718941482
2022-03-03,51346.61729622885
2022-03-04,52220.320382411366
2022-03-07,52386.4455847189
2022-03-08,51919.828180810364
2022-03-09,51385.449893088866
2022-03-10,51862.255870169225
2022-03-11,51464.29061464426
2022-03-14,51022.634521540735
2022-03-15,50998.65882655137
2022-03-16,50908.05864569129
2022-03-17,51681.28918421426
2022-03-18,51557.419959817875
2022-03-21,52387.134642792196
2022-03-22,52413.22215269526
2022-03-23,52597.70309052739
2022-03-24,52944.64640657874
2022-03-25,53734.5543652522
2022-03-28,53480.69326048946
2022-03-29,53758.28051230236
2022-03-30,54126.12488356516
2022-03-31,53819.60253688099
2022-04-01,54499.33452272941
2022-04-04,54328.0555616429
2022-04-05,54172.419789705375
2022-04-06,54906.783838493095
2022-04-07,54950.73124685585
2022-04-08,55583.51375435892
2022-04-11,54520.28907027242
2022-04-12,54835.63013640785
2022-04-13,55147.212535366976
2022-04-14,55111.966541648755
2022-04-18,55236.94900338407
2022-04-19,55592.29306388699
2022-04-20,56165.36733976557
2022-04-21,55139.51429428125
2022-04-22,54051.92583491151
2022-04-25,53248.387513536574
2022-04-26,52816.229610195085
2022-04-27,52883.98042771595
2022-04-28,53937.70010880499
2022-04-29,52071.071690337354
2022-05-02,51873.129051801276
2022-05-03,52374.32458511974
2022-05-04,53882.06158553908
2022-05-05,53087.93969889684
2022-05-06,53774.6561679301
2022-05-09,52150.665583120855
2022-05-10,51977.217138850014
2022-05-11,52259.45712259847
2022-05-12,52152.88139147918
2022-05-13,53215.412927244666
2022-05-16,53818.456303298226
2022-05-17,54088.44856559004
2022-05-18,52291.76911278799
2022-05-19,51880.694263670644
2022-05-20,52040.15032690668
2022-05-23,53064.54041284165
2022-05-24,53774.506249688
2022-05-25,54137.48415946211
2022-05-26,54579.93782791834
2022-05-27,55408.08832127599
2022-05-31,54745.247938945686
2022-06-01,54677.74497899105
2022-06-02,54886.99620916316
2022-06-03,54826.66228003283
2022-06-06,54890.170327189706
2022-06-07,55784.95510268518
2022-06-08,55314.488793743236
2022-06-09,54046.98910765758
2022-06-10,53314.13736118327
2022-06-13,51031.38353752318
2022-06-14,50471.72092741606
2022-06-15,50379.591387304914
2022-06-16,48862.38032685157
2022-06-17,47810.724572140694
2022-06-21,49368.75204985641
2022-06-22,49111.31846065659
2022-06-23,49257.31448038693
2022-06-24,50031.64483893694
2022-06-27,50718.13704623214
2022-06-28,50816.87752096404
2022-06-29,50387.997492126306
2022-06-30,50182.4784062129
2022-07-01,50809.133278365975
2022-07-05,49559.58206943706
2022-07-06,49448.92395682699
2022-07-07,50026.73202101915
2022-07-08,49964.923338044864
2022-07-11,49910.263609054455
2022-07-12,49505.408019617
2022-07-13,49410.617767332464
2022-07-14,49099.359134211554
2022-07-15,49396.66506027781
2022-07-18,49544.60932919968
2022-07-19,50158.67794958352
2022-07-20,50098.323857439354
2022-07-21,49849.596217885715
2022-07-22,49940.993900581
2022-07-25,50760.25989766747
2022-07-26,50707.6485925994
2022-07-27,51103.560998283945
2022-07-28,51810.59254299359
2022-07-29,52708.05931411925
2022-08-01,52199.25311956793
2022-08-02,52060.98937496301
2022-08-03,51829.78044170595
2022-08-04,51141.26176299309
2022-08-05,51410.79305090836
2022-08-08,51565.7165740588
2022-08-09,52007.27967419256
2022-08-10,52397.34615430191
2022-08-11,52882.7367940261
2022-08-12,53529.29921800234
2022-08-15,53419.72277950906
2022-08-16,53380.966787500816
2022-08-17,53395.872670316436
2022-08-18,53861.96059824057
2022-08-19,53896.959861476134
2022-08-22,53382.770340686046
2022-08-23,53669.42405425582
2022-08-24,53967.803216115
2022-08-25,54415.479287814574
2022-08-26,53419.4371800954
2022-08-29,53617.71103722374
2022-08-30,52631.968759023206
2022-08-31,52245.488563192375
2022-09-01,52095.90872726183
2022-09-02,52001.09905058066
2022-09-06,51786.89136926312
2022-09-07,52437.551464706194
2022-09-08,52454.644231010134
2022-09-09,53132.60279489379
2022-09-12,53696.60758078091
2022-09-13,52170.97107409046
2022-09-14,52796.710494476996
2022-09-15,51757.57960515721
2022-09-16,51366.08554968575
2022-09-19,51719.42448524259
2022-09-20,51254.590943274576
2022-09-21,50705.56693587953
2022-09-22,50561.272820464284
2022-09-23,48917.55356607529
2022-09-26,48135.95481134526
2022-09-27,47767.97846847247
2022-09-28,48835.91411480319
2022-09-29,47914.514201800484
2022-09-30,47200.96129366336
2022-10-03,48025.983006942035
2022-10-04,48713.96699733051
2022-10-05,49049.528946258826
2022-10-06,49340.19288357226
2022-10-07,49212.51477131634
2022-10-10,48875.60638376735
2022-10-11,48745.46642262114
2022-10-12,48876.3050057882
2022-10-13,49541.24664289629
2022-10-14,48925.37080920616
2022-10-17,49128.515775337124
2022-10-18,49271.56579150646
2022-10-19,49756.32974459602
2022-10-20,49772.04849641897
2022-10-21,50251.1720471289
2022-10-24,50330.17477053948
2022-10-25,50347.467016388786
2022-10-26,50575.88907687466
2022-10-27,50636.7652163136
2022-10-28,50695.597775048605
2022-10-31,50837.59830089433
2022-11-01,50977.61885774941
2022-11-02,50278.97496551434
2022-11-03,50518.31794181674
2022-11-04,50825.71761649733
2022-11-07,51298.00226876144
2022-11-08,51399.901053210946
2022-11-09,50377.98857307663
2022-11-10,51178.37840150732
2022-11-11,51465.29936085511
2022-11-14,51475.23104892397
2022-11-15,51633.960654664435
2022-11-16,51274.94863721319
2022-11-17,51304.331190625766
2022-11-18,51376.24073969591
2022-11-21,51152.12457610574
2022-11-22,51834.13701405417
2022-11-23,51715.63689751308
2022-11-25,51754.49308073944
2022-11-28,51151.71869627414
2022-11-29,51366.7552167982
2022-11-30,51860.280704844066
2022-12-01,51740.2122726196
2022-12-02,51760.80130650225
2022-12-05,50866.57243079509
2022-12-06,50186.454383079086
2022-12-07,50355.505813471966
2022-12-08,50522.50652138374
2022-12-09,49767.51177399163
2022-12-12,50554.5236377614
2022-12-13,50902.07266821505
2022-12-14,50813.66692146659
2022-12-15,50112.73884298504
2022-12-16,49582.30648931069
2022-12-19,49508.16062787067
2022-12-20,49740.19926660095
2022-12-21,50438.773497651695
2022-12-22,49989.76630102059
2022-12-23,50617.741716602446
2022-12-27,50835.38274097489
2022-12-28,50135.294470950306
2022-12-29,50563.97886492123
2022-12-30,50526.81710566775
2023-01-03,49856.79194764082
2023-01-04,50045.89067156289
2023-01-05,49999.81762495558
2023-01-06,50926.15330955738
2023-01-09,50506.321988737924
2023-01-10,50859.48044518546
2023-01-11,51170.15435409902
2023-01-12,51541.4008387681
2023-01-13,51622.60847974326
2023-01-17,51432.80686166507
2023-01-18,50555.041919623836
2023-01-19,50458.5219109118
2023-01-20,50944.48127897295
2023-01-23,51210.6124720518
2023-01-24,51144.19070596104
2023-01-25,51056.41105633602
2023-01-26,51719.09862943291
2023-01-27,51325.620152231095
2023-01-30,50611.68684689522
2023-01-31,51265.4074442148
2023-02-01,51098.053635829114
2023-02-02,50788.5748933291
2023-02-03,50357.86322712519
2023-02-06,50055.75128150149
2023-02-07,50874.39501877766
2023-02-08,50491.28362338298
2023-02-09,49952.27966182408
2023-02-10,50783.752905036905
2023-02-13,50983.46243900536
2023-02-14,50982.112430376204
2023-02-15,50873.08355991521
2023-02-16,50338.88338439753
2023-02-17,49693.72354066415
2023-02-21,48958.9256328694
2023-02-22,48932.15161045961
2023-02-23,49272.80510383103
2023-02-24,49267.04941801437
2023-02-27,49515.86185370967
2023-02-28,49316.170815228324
2023-03-01,49833.95971708454
2023-03-02,50364.28951427309
2023-03-03,51013.66004337842
2023-03-06,50714.91861568733
2023-03-07,49870.201640585416
2023-03-08,49820.22097685778
2023-03-09,48913.212390850735
2023-03-10,48053.94512793051
2023-03-13,47473.75696042978
2023-03-14,47999.79308471561
2023-03-15,46227.98017851707
2023-03-16,46770.602410844884
2023-03-17,46028.10774452345
2023-03-20,46854.15916785954
2023-03-21,47765.06552210905
2023-03-22,46838.52448299757
2023-03-23,46558.63949501167
2023-03-24,46809.26080037461
2023-03-27,47388.00474304333
2023-03-28,47788.59236305131
2023-03-29,48462.64957406835
2023-03-30,48678.35562339848
2023-03-31,49269.00175737298
2023-04-03,49073.89497316611
2023-04-04,48979.239819669296
2023-04-05,48578.73626692631
2023-04-06,48982.78465455955
2023-04-10,48928.76371332021
2023-04-11,48629.228799118006
2023-04-12,48225.1885677944
2023-04-13,49174.14789259755
2023-04-14,49046.785647033525
2023-04-17,49026.181559792516
2023-04-18,48994.34184063412
2023-04-19,48817.09218794158
2023-04-20,48418.2467477727
2023-04-21,48422.098282086794
2023-04-24,48300.6616767514
2023-04-25,47401.85963130824
2023-04-26,47565.431694250954
2023-04-27,49253.80918455052
2023-04-28,49686.31032958343
2023-05-01,49674.42488319207
2023-05-02,49068.422169213
2023-05-03,48759.55037349056
2023-05-04,48363.3943443814
2023-05-05,49311.812153889725
2023-05-08,49510.09944719913
2023-05-09,49175.30329504614
2023-05-10,49699.227510355086
2023-05-11,49844.51169539056
2023-05-12,49776.85203193308
2023-05-15,50081.90672555149
2023-05-16,50098.87875351974
2023-05-17,50726.96669047753
2023-05-18,51690.99683986776
2023-05-19,51552.415295572435
2023-05-22,51799.560152160484
2023-05-23,51111.15637936759
2023-05-24,50820.87741901189
2023-05-25,51882.98634679806
2023-05-26,53167.98735896974
2023-05-30,53371.51998291845
2023-05-31,53116.443043579806
2023-06-01,53739.922206639836
2023-06-02,53999.52767711069
2023-06-05,53954.27954653867
2023-06-06,54020.755311120636
2023-06-07,53244.99775752327
2023-06-08,53747.88014764786
2023-06-09,53910.97157268011
2023-06-12,54818.61914186793
2023-06-13,55129.97935735049
2023-06-14,55484.56209651056
2023-06-15,56236.57352802673
2023-06-16,55809.00762917349
2023-06-20,55566.02304823977
2023-06-21,54855.30989981382
2023-06-22,55363.77688096574
2023-06-23,54940.34595721473
2023-06-26,54380.491258228634
2023-06-27,55355.25040498666
2023-06-28,55485.042343447945
2023-06-29,55380.557733120564
2023-06-30,56144.84786002714
2023-07-03,56299.85642377912
2023-07-05,56191.24988348825
2023-07-06,55696.858047284244
2023-07-07,55577.290143667444
2023-07-10,55688.934213616354
2023-07-11,55975.810393862266
2023-07-12,56590.69950070124
2023-07-13,57333.90337949579
2023-07-14,57350.96911323208
2023-07-17,57851.49865503189
2023-07-18,58306.85048707081
2023-07-19,58322.12799541091
2023-07-20,56823.423967505936
2023-07-21,56761.36969571284
2023-07-24,56948.82754653934
2023-07-25,57250.700313024616
2023-07-26,56926.13132697236
2023-07-27,56629.169567173674
2023-07-28,57549.99489038083
2023-07-31,57713.02328337994
2023-08-01,57598.68611092851
2023-08-02,56341.83632522721
2023-08-03,56187.845613121295
2023-08-04,55803.64119707311
2023-08-07,56301.651706500015
2023-08-08,55945.413803579155
2023-08-09,55299.138760923546
2023-08-10,55398.47752094756
2023-08-11,55056.933444118484
2023-08-14,55689.36437975177
2023-08-15,55144.80512996494
2023-08-16,54555.53346741079
2023-08-17,53975.375077929115
2023-08-18,53872.89271223741
2023-08-21,54634.863729092474
2023-08-22,54588.25115544617
2023-08-23,55497.84965381564
2023-08-24,54320.45471640334
2023-08-25,54664.52452913996
2023-08-28,55173.688521198324
2023-08-29,56352.57457482448
2023-08-30,56601.93585841983
2023-08-31,56769.767313941375
2023-09-01,56631.89300047439
2023-09-05,56720.577235442026
2023-09-06,56294.92635835572
2023-09-07,55855.701136565396
2023-09-08,55976.37579648542
2023-09-11,56574.857854635586
2023-09-12,55826.74765487192
2023-09-13,56005.418267013534
2023-09-14,56553.52168418252
2023-09-15,55617.68130074111
2023-09-18,55739.32222792932
2023-09-19,55703.62568675866
2023-09-20,54890.957322263595
2023-09-21,54051.16402593264
2023-09-22,54070.18310111523
2023-09-25,54257.83733090164
2023-09-26,53459.879636114296
2023-09-27,53575.71517837738
2023-09-28,54048.85712386135
2023-09-29,54022.604252908044
2023-10-02,53876.93275223664
2023-10-03,53307.640118821
2023-10-04,53160.51950054694
2023-10-05,52974.543113396394
2023-10-06,53701.30703317344
2023-10-09,54582.377224214106
2023-10-10,54810.652579619986
2023-10-11,54872.73336555244
2023-10-12,54614.21415992799
2023-10-13,54582.215866282284
2023-10-16,55202.752963573905
2023-10-17,55399.066250397314
2023-10-18,55006.38941884855
2023-10-19,54783.83670977967
2023-10-20,54036.43765576741
2023-10-23,53894.20606892446
2023-10-24,54028.31970631534
2023-10-25,52774.72472219651
2023-10-26,51919.21913483974
2023-10-27,51524.303979191965
2023-10-30,52128.49848524672
2023-10-31,52357.95141548293
2023-11-01,53183.371137720096
2023-11-02,54040.14669994513
2023-11-03,54713.32832926346
2023-11-06,54859.12892357002
2023-11-07,55329.580608105076
2023-11-08,55358.80069731091
2023-11-09,55125.24102062261
2023-11-10,56310.05352317826
2023-11-13,56100.61129520967
2023-11-14,57181.04890772409
2023-11-15,57312.815857841764
2023-11-16,57509.42856842872
2023-11-17,57471.39356355922
2023-11-20,58198.33516775581
2023-11-21,57863.01361764198
2023-11-22,58186.3499470623
2023-11-24,58055.834764893654
2023-11-27,57917.89918055931
2023-11-28,58051.68275012222
2023-11-29,57907.898823139374
2023-11-30,57774.787216165656
2023-12-01,57912.09098945108
2023-12-04,57304.50738918382
2023-12-05,57378.765107198175
2023-12-06,57056.38482923563
2023-12-07,57951.60081551023
2023-12-08,58293.473773314116
2023-12-11,58480.2600121554
2023-12-12,58845.751501666266
2023-12-13,59452.371546480106
2023-12-14,59473.13952617941
2023-12-15,59618.62655588269
2023-12-18,60048.39469130253
2023-12-19,60430.56673807891
2023-12-20,59671.15616839905
2023-12-21,60322.40348653645
2023-12-22,60381.457500171884
2023-12-26,60666.12687636523
2023-12-27,60709.028953604386
2023-12-28,60778.84151647927
2023-12-29,60507.30642884387
2024-01-02,59524.069235225565
2024-01-03,59037.79211463448
2024-01-04,58726.6371905657
2024-01-05,58826.397648645405
2024-01-08,60028.5591609421
2024-01-09,60058.87657755071
2024-01-10,60551.51518712518
2024-01-11,60630.469804543856
2024-01-12,60805.28169029994
2024-01-16,60738.581627922635
2024-01-17,60400.432200968564
2024-01-18,61340.27628608225
2024-01-19,62494.00633292816
2024-01-22,62654.544265353696
2024-01-23,63031.46137723883
2024-01-24,63423.14984655485
2024-01-25,63881.453815387744
2024-01-26,63578.16734294198
2024-01-29,64166.852928045766
2024-01-30,63703.26383890599
2024-01-31,62317.44063001931
2024-02-01,63037.2257979004
2024-02-02,64453.86303413896
2024-02-05,64172.91985543136
2024-02-06,63966.54410947027
2024-02-07,64576.91831237957
2024-02-08,64766.14194001646
2024-02-09,65293.752547409174
2024-02-12,65111.86843116813
2024-02-13,64098.98890937551
2024-02-14,64896.32193325062
2024-02-15,65092.088903953736
2024-02-16,64357.65111647037
2024-02-20,63944.958494766586
2024-02-21,63701.384168659184
2024-02-22,65336.05725320478
2024-02-23,65166.61800761858
2024-02-26,64860.26663418849
2024-02-27,65107.33207982638
2024-02-28,64741.45449737653
2024-02-29,65358.80214979806
2024-03-01,66265.89493610349
2024-03-04,65897.23785342863
2024-03-05,64785.07453458557
2024-03-06,65122.32549688023
2024-03-07,66145.82947220471
2024-03-08,65466.48179644139
2024-03-11,65284.345624140406
2024-03-12,66234.270683014
2024-03-13,65864.59972771192
